fecha,CodigoPlanta,NombreUnidad,TipoGeneracion,FPO,precio_oferta
2024-12-18,PRC3,PORCE III 1,Hidraulica,2011-01-11,106.0048
2024-12-18,RPD1,RIO PIEDRAS 1,Hidraulica,2016-01-08,106.0048
2024-12-18,SMI1,SAN MIGUEL 1,Hidraulica,2015-12-23,106.0048
2024-12-18,3DDT,LATAM SOLAR LA LOMA 1,Solar,2024-06-24,105.00079999999998
2024-12-18,3HF5,FUNDACION 1,Solar,2024-06-24,105.00079999999998
2024-12-18,EPFV,EL PASO 1,Solar,2024-03-23,105.00079999999998
2024-12-18,GYPO,GUAYEPO 1,Solar,2024-11-30,105.00079999999998
2024-12-18,TYP2,TERMOYOPAL 2,Termica,2004-07-29,103.4878
2024-12-18,TYP3,TERMOYOPAL G3,Termica,2020-08-31,103.4878
2024-12-18,TYP4,TERMOYOPAL G4,Termica,2020-08-31,103.4878
2024-12-18,TYP5,TERMOYOPAL G5,Termica,2021-02-11,103.4878
2024-12-18,TPUY,PARQUE SOLAR TEPUY 1,Solar,2024-06-12,99.1338
2024-12-18,3IRX,PORTON DEL SOL 1,Solar,2024-03-08,98.4878
2024-12-18,3IZ6,PARQUE SOLAR LA UNION 1,Solar,2024-06-19,97.4878
2024-12-18,MATA,LA MATA 1,Solar,2024-06-27,97.4878
2024-12-18,CLL1,CARLOS LLERAS 1,Hidraulica,2015-11-22,96.4878
2024-12-18,HMIN,ESCUELA DE MINAS 3,Hidraulica,2019-09-30,96.4878
2024-12-18,3IQA,SUNNORTE 1,Solar,2024-11-26,96.3668
2024-12-19,GTPE,GUATAPE 6,Hidraulica,1972-01-01,2690.4878
2024-12-19,TRM1,TERMOCENTRO 1,Termica,1997-02-22,2601.4628
2024-12-19,TDR1,TERMODORADA 1,Termica,1997-08-11,2462.5688
2024-12-19,SLVJ,SALVAJINA 3,Hidraulica,1995-07-20,1905.4878
2024-12-19,CTG1,CARTAGENA 1,Termica,1995-07-20,1826.1618
2024-12-19,CTG2,CARTAGENA 2,Termica,1980-01-01,1730.2048000000002
2024-12-19,TEC1,TERMOEMCALI 1 VAPOR,Termica,1999-07-16,1662.9417999999998
2024-12-19,CLMG,CALIMA 1,Hidraulica,1967-01-01,1625.4878
2024-12-19,PRDO,PRADO 1,Hidraulica,1973-03-01,1615.4878
2024-12-19,PRC3,PORCE III 1,Hidraulica,2011-01-11,1545.4878
2024-12-19,TBQ4,BARRANQUILLA 4,Termica,1980-01-01,1522.6688000000001
2024-12-19,GVIO,GUAVIO 3,Hidraulica,1993-03-19,1495.4878
2024-12-19,SOG1,SOGAMOSO 2,Hidraulica,2014-12-01,1475.9878
2024-12-19,JAGS,JAGUAS 2,Hidraulica,1988-09-24,1470.4868
2024-12-19,CTG3,CARTAGENA 3,Termica,1980-01-01,1468.8398
2024-12-19,TBQ3,BARRANQUILLA 3,Termica,1980-01-01,1377.2818
2024-12-19,QUI1,EL QUIMBO 1,Hidraulica,2015-11-16,1155.4878
2024-12-19,CHBG,BETANIA 1,Hidraulica,1987-11-01,1105.4878
2024-12-19,TSR1,TERMOSIERRA 2,Termica,1998-03-28,1088.5798
2024-12-19,MRL1,MERILECTRICA 1,Termica,1998-02-05,1048.0108
2024-12-19,TVL1,TERMOVALLE 1 VAPOR,Termica,2011-12-17,953.2878
2024-12-19,TRN1,TERMONORTE 4,Termica,2018-12-01,949.4878
2024-12-19,3ENA,TESORITO 7,Termica,2022-09-14,906.8908
2024-12-19,SNCR,SAN CARLOS 6,Hidraulica,1987-04-28,905.4768
2024-12-19,PRG1,PROELECTRICA 1,Termica,1993-07-01,876.2648
2024-12-19,PRG2,PROELECTRICA 2,Termica,1993-07-01,876.2648
2024-12-19,TCBE,TERMOCARIBE III 1,Termica,2024-03-21,859.4878
2024-12-19,TBST,TEBSA 21,Termica,1997-08-23,806.0488
2024-12-19,URA1,URRA 3,Hidraulica,2000-05-13,804.1878
2024-12-19,TFL1,FLORES 1 VAPOR,Termica,1993-11-01,772.6108
2024-12-19,TCDT,TERMOCANDELARIA CC 1,Termica,2000-05-18,734.6057999999999
2024-12-19,TFL4,FLORES 3,Termica,1998-04-28,727.9248000000001
2024-12-19,TGJ2,GUAJIRA 2,Termica,1987-11-23,418.0098
2024-12-19,TGJ1,GUAJIRA 1,Termica,1983-08-08,414.9508
2024-12-19,HMLG,MIEL I 2,Hidraulica,2002-12-01,405.48780000000005
2024-12-19,ZPA2,ZIPAEMG 2,Termica,1964-01-01,392.48780000000005
2024-12-19,ZPA4,ZIPAEMG 4,Termica,1981-04-01,372.48780000000005
2024-12-19,ZPA3,ZIPAEMG 3,Termica,1976-01-01,359.48780000000005
2024-12-19,ZPA5,ZIPAEMG 5,Termica,1985-12-14,351.48780000000005
2024-12-19,GTRG,GUADALUPE 42,Hidraulica,1985-11-18,305.4878
2024-12-19,GEC3,GECELCA 3,Termica,2015-09-17,257.6648
2024-12-19,PPA4,PAIPA 4,Termica,1999-01-08,245.1358
2024-12-19,PPA1,PAIPA 1,Termica,1963-01-01,236.38880000000003
2024-12-19,PPA3,PAIPA 3,Termica,1982-05-06,228.2268
2024-12-19,GE32,GECELCA 32,Termica,2018-09-28,225.8058
2024-12-19,PPA2,PAIPA 2,Termica,1975-01-01,221.01879999999997
2024-12-19,TYP1,TERMOYOPAL 1,Termica,2020-12-01,155.4878
2024-12-19,TSJ1,TASAJERO 1,Termica,1985-02-20,150.4878
2024-12-19,TSJ2,TASAJERO 2,Termica,2015-11-30,144.4878
2024-12-19,2QEK,SALTO II 2,Hidraulica,2014-06-25,112.4878
2024-12-19,DVS1,DARIO VALENCIA SAMPER 2,Hidraulica,2013-11-10,111.4878
2024-12-19,MOY1,AMOYA LA ESPERANZA 1,Hidraulica,2013-05-30,107.8438
2024-12-19,ESMR,ESMERALDA 2,Hidraulica,1963-01-01,107.1658
2024-12-19,SNFR,SAN FRANCISCO 3,Hidraulica,1969-01-01,107.1658
2024-12-19,ALBG,BAJO ANCHICAYA 1,Hidraulica,1957-01-01,106.0048
2024-12-19,CHVR,CHIVOR 1,Hidraulica,1977-05-23,106.0048
2024-12-19,CUC1,CUCUANA 2,Hidraulica,2015-11-10,106.0048
2024-12-19,LTSJ,LA TASAJERA 3,Hidraulica,1987-05-09,106.0048
2024-12-19,PES1,ITUANGO 1,Hidraulica,2022-12-01,106.0048
2024-12-19,PGUG,PARAISO 1,Hidraulica,1986-12-01,106.0048
2024-12-19,PLYS,PLAYAS 1,Hidraulica,2003-10-23,106.0048
2024-12-19,PRC2,PORCE II 3,Hidraulica,2000-05-13,106.0048
2024-12-19,RPD1,RIO PIEDRAS 1,Hidraulica,2016-01-08,106.0048
2024-12-19,SMI1,SAN MIGUEL 1,Hidraulica,2015-12-23,106.0048
2024-12-19,3DDT,LATAM SOLAR LA LOMA 1,Solar,2024-06-24,105.00079999999998
2024-12-19,3HF5,FUNDACION 1,Solar,2024-06-24,105.00079999999998
2024-12-19,EPFV,EL PASO 1,Solar,2024-03-23,105.00079999999998
2024-12-19,GYPO,GUAYEPO 1,Solar,2024-11-30,105.00079999999998
2024-12-19,TYP2,TERMOYOPAL 2,Termica,2004-07-29,103.4878
2024-12-19,TYP3,TERMOYOPAL G3,Termica,2020-08-31,103.4878
2024-12-19,TYP4,TERMOYOPAL G4,Termica,2020-08-31,103.4878
2024-12-19,TYP5,TERMOYOPAL G5,Termica,2021-02-11,103.4878
2024-12-19,TPUY,PARQUE SOLAR TEPUY 1,Solar,2024-06-12,99.1338
2024-12-19,3IRX,PORTON DEL SOL 1,Solar,2024-03-08,98.4878
2024-12-19,3IZ6,PARQUE SOLAR LA UNION 1,Solar,2024-06-19,97.4878
2024-12-19,MATA,LA MATA 1,Solar,2024-06-27,97.4878
2024-12-19,CLL1,CARLOS LLERAS 1,Hidraulica,2015-11-22,96.4878
2024-12-19,HMIN,ESCUELA DE MINAS 3,Hidraulica,2019-09-30,96.4878
2024-12-19,3IQA,SUNNORTE 1,Solar,2024-11-26,96.3668
2024-12-20,GTPE,GUATAPE 6,Hidraulica,1972-01-01,2690.4878
2024-12-20,TRM1,TERMOCENTRO 1,Termica,1997-02-22,2601.4628
2024-12-20,TDR1,TERMODORADA 1,Termica,1997-08-11,2462.5688
2024-12-20,SLVJ,SALVAJINA 3,Hidraulica,1995-07-20,1905.4878
2024-12-20,CTG1,CARTAGENA 1,Termica,1995-07-20,1826.1618
2024-12-20,CTG2,CARTAGENA 2,Termica,1980-01-01,1730.2048000000002
2024-12-20,TEC1,TERMOEMCALI 1 VAPOR,Termica,1999-07-16,1662.9417999999998
2024-12-20,CLMG,CALIMA 1,Hidraulica,1967-01-01,1625.4878
2024-12-20,PRDO,PRADO 1,Hidraulica,1973-03-01,1615.4878
2024-12-20,PRC2,PORCE II 3,Hidraulica,2000-05-13,1550.4878
2024-12-20,PLYS,PLAYAS 1,Hidraulica,2003-10-23,1545.4878
2024-12-20,GTRG,GUADALUPE 42,Hidraulica,1985-11-18,1540.4878
2024-12-20,TBQ4,BARRANQUILLA 4,Termica,1980-01-01,1484.3778
2024-12-20,SOG1,SOGAMOSO 2,Hidraulica,2014-12-01,1475.9878
2024-12-20,JAGS,JAGUAS 2,Hidraulica,1988-09-24,1470.4868
2024-12-20,CTG3,CARTAGENA 3,Termica,1980-01-01,1468.8398
2024-12-20,GVIO,GUAVIO 3,Hidraulica,1993-03-19,1455.4878
2024-12-20,TBQ3,BARRANQUILLA 3,Termica,1980-01-01,1342.9578
2024-12-20,QUI1,EL QUIMBO 1,Hidraulica,2015-11-16,1165.4878
2024-12-20,PGUG,PARAISO 1,Hidraulica,1986-12-01,1155.4878
2024-12-20,TSR1,TERMOSIERRA 2,Termica,1998-03-28,1070.0918
2024-12-20,MRL1,MERILECTRICA 1,Termica,1998-02-05,1048.0108
2024-12-20,TVL1,TERMOVALLE 1 VAPOR,Termica,2011-12-17,953.2878
2024-12-20,TRN1,TERMONORTE 4,Termica,2018-12-01,949.4878
2024-12-20,CHBG,BETANIA 1,Hidraulica,1987-11-01,935.4878
2024-12-20,3ENA,TESORITO 7,Termica,2022-09-14,906.8908
2024-12-20,TCBE,TERMOCARIBE III 1,Termica,2024-03-21,901.4878
2024-12-20,TFL1,FLORES 1 VAPOR,Termica,1993-11-01,897.7958
2024-12-20,PRG1,PROELECTRICA 1,Termica,1993-07-01,876.2648
2024-12-20,PRG2,PROELECTRICA 2,Termica,1993-07-01,876.2648
2024-12-20,TFL4,FLORES 3,Termica,1998-04-28,832.1888
2024-12-20,URA1,URRA 3,Hidraulica,2000-05-13,804.1878
2024-12-20,TBST,TEBSA 21,Termica,1997-08-23,788.0128
2024-12-20,TCDT,TERMOCANDELARIA CC 1,Termica,2000-05-18,740.6928000000001
2024-12-20,SNCR,SAN CARLOS 6,Hidraulica,1987-04-28,705.4878
2024-12-20,TGJ2,GUAJIRA 2,Termica,1987-11-23,418.0098
2024-12-20,TGJ1,GUAJIRA 1,Termica,1983-08-08,415.2538
2024-12-20,HMLG,MIEL I 2,Hidraulica,2002-12-01,405.48780000000005
2024-12-20,ZPA2,ZIPAEMG 2,Termica,1964-01-01,392.48780000000005
2024-12-20,ZPA4,ZIPAEMG 4,Termica,1981-04-01,372.48780000000005
2024-12-20,ZPA3,ZIPAEMG 3,Termica,1976-01-01,359.48780000000005
2024-12-20,ZPA5,ZIPAEMG 5,Termica,1985-12-14,351.48780000000005
2024-12-20,GEC3,GECELCA 3,Termica,2015-09-17,257.6648
2024-12-20,PPA4,PAIPA 4,Termica,1999-01-08,245.1358
2024-12-20,PPA1,PAIPA 1,Termica,1963-01-01,236.38880000000003
2024-12-20,PPA3,PAIPA 3,Termica,1982-05-06,228.2268
2024-12-20,GE32,GECELCA 32,Termica,2018-09-28,225.8058
2024-12-20,PPA2,PAIPA 2,Termica,1975-01-01,221.01879999999997
2024-12-20,TYP1,TERMOYOPAL 1,Termica,2020-12-01,155.4878
2024-12-20,TSJ1,TASAJERO 1,Termica,1985-02-20,150.4878
2024-12-20,TSJ2,TASAJERO 2,Termica,2015-11-30,144.4878
2024-12-20,2QEK,SALTO II 2,Hidraulica,2014-06-25,112.4878
2024-12-20,DVS1,DARIO VALENCIA SAMPER 2,Hidraulica,2013-11-10,111.4878
2024-12-20,MOY1,AMOYA LA ESPERANZA 1,Hidraulica,2013-05-30,108.2658
2024-12-20,ESMR,ESMERALDA 2,Hidraulica,1963-01-01,107.1658
2024-12-20,SNFR,SAN FRANCISCO 3,Hidraulica,1969-01-01,107.1658
2024-12-20,ALBG,BAJO ANCHICAYA 1,Hidraulica,1957-01-01,106.0048
2024-12-20,CHVR,CHIVOR 1,Hidraulica,1977-05-23,106.0048
2024-12-20,CUC1,CUCUANA 2,Hidraulica,2015-11-10,106.0048
2024-12-20,LTSJ,LA TASAJERA 3,Hidraulica,1987-05-09,106.0048
2024-12-20,PES1,ITUANGO 1,Hidraulica,2022-12-01,106.0048
2024-12-20,PRC3,PORCE III 1,Hidraulica,2011-01-11,106.0048
2024-12-20,RPD1,RIO PIEDRAS 1,Hidraulica,2016-01-08,106.0048
2024-12-20,SMI1,SAN MIGUEL 1,Hidraulica,2015-12-23,106.0048
2024-12-20,3DDT,LATAM SOLAR LA LOMA 1,Solar,2024-06-24,105.00079999999998
2024-12-20,3HF5,FUNDACION 1,Solar,2024-06-24,105.00079999999998
2024-12-20,EPFV,EL PASO 1,Solar,2024-03-23,105.00079999999998
2024-12-20,GYPO,GUAYEPO 1,Solar,2024-11-30,105.00079999999998
2024-12-20,TYP2,TERMOYOPAL 2,Termica,2004-07-29,103.4878
2024-12-20,TYP3,TERMOYOPAL G3,Termica,2020-08-31,103.4878
2024-12-20,TYP4,TERMOYOPAL G4,Termica,2020-08-31,103.4878
2024-12-20,TYP5,TERMOYOPAL G5,Termica,2021-02-11,103.4878
2024-12-20,TPUY,PARQUE SOLAR TEPUY 1,Solar,2024-06-12,99.1338
2024-12-20,3IRX,PORTON DEL SOL 1,Solar,2024-03-08,98.4878
2024-12-20,3IZ6,PARQUE SOLAR LA UNION 1,Solar,2024-06-19,97.4878
2024-12-20,MATA,LA MATA 1,Solar,2024-06-27,97.4878
2024-12-20,CLL1,CARLOS LLERAS 1,Hidraulica,2015-11-22,96.4878
2024-12-20,HMIN,ESCUELA DE MINAS 3,Hidraulica,2019-09-30,96.4878
2024-12-20,3IQA,SUNNORTE 1,Solar,2024-11-26,96.3668
2024-12-21,TRM1,TERMOCENTRO 1,Termica,1997-02-22,2601.4628
2024-12-21,TDR1,TERMODORADA 1,Termica,1997-08-11,2462.5688
2024-12-21,SLVJ,SALVAJINA 3,Hidraulica,1995-07-20,1905.4878
2024-12-21,CTG1,CARTAGENA 1,Termica,1995-07-20,1826.1618
2024-12-21,CTG2,CARTAGENA 2,Termica,1980-01-01,1730.2048000000002
2024-12-21,TEC1,TERMOEMCALI 1 VAPOR,Termica,1999-07-16,1662.9417999999998
2024-12-21,CLMG,CALIMA 1,Hidraulica,1967-01-01,1625.4878
2024-12-21,PRDO,PRADO 1,Hidraulica,1973-03-01,1615.4878
2024-12-21,SNCR,SAN CARLOS 6,Hidraulica,1987-04-28,1606.4878
2024-12-21,PRC2,PORCE II 3,Hidraulica,2000-05-13,1550.4878
2024-12-21,LTSJ,LA TASAJERA 3,Hidraulica,1987-05-09,1545.4878
2024-12-21,GTRG,GUADALUPE 42,Hidraulica,1985-11-18,1540.4878
2024-12-21,TBQ4,BARRANQUILLA 4,Termica,1980-01-01,1487.5738
2024-12-21,SOG1,SOGAMOSO 2,Hidraulica,2014-12-01,1475.9878
2024-12-21,GVIO,GUAVIO 3,Hidraulica,1993-03-19,1475.4878
2024-12-21,CTG3,CARTAGENA 3,Termica,1980-01-01,1468.8398
2024-12-21,TBQ3,BARRANQUILLA 3,Termica,1980-01-01,1345.7818
2024-12-21,QUI1,EL QUIMBO 1,Hidraulica,2015-11-16,1165.4878
2024-12-21,CHBG,BETANIA 1,Hidraulica,1987-11-01,1155.4878
2024-12-21,TSR1,TERMOSIERRA 2,Termica,1998-03-28,1051.6038
2024-12-21,MRL1,MERILECTRICA 1,Termica,1998-02-05,1048.0108
2024-12-21,GTPE,GUATAPE 6,Hidraulica,1972-01-01,965.4878
2024-12-21,TVL1,TERMOVALLE 1 VAPOR,Termica,2011-12-17,953.2878
2024-12-21,TRN1,TERMONORTE 4,Termica,2018-12-01,949.4878
2024-12-21,PGUG,PARAISO 1,Hidraulica,1986-12-01,935.4878
2024-12-21,3ENA,TESORITO 7,Termica,2022-09-14,906.8908
2024-12-21,TCBE,TERMOCARIBE III 1,Termica,2024-03-21,901.4878
2024-12-21,PRG1,PROELECTRICA 1,Termica,1993-07-01,876.2648
2024-12-21,PRG2,PROELECTRICA 2,Termica,1993-07-01,876.2648
2024-12-21,TFL1,FLORES 1 VAPOR,Termica,1993-11-01,807.7958
2024-12-21,URA1,URRA 3,Hidraulica,2000-05-13,804.1878
2024-12-21,TBST,TEBSA 21,Termica,1997-08-23,789.6758
2024-12-21,TCDT,TERMOCANDELARIA CC 1,Termica,2000-05-18,746.2238000000001
2024-12-21,TFL4,FLORES 3,Termica,1998-04-28,704.5297999999999
2024-12-21,TGJ2,GUAJIRA 2,Termica,1987-11-23,418.0098
2024-12-21,TGJ1,GUAJIRA 1,Termica,1983-08-08,415.2538
2024-12-21,ZPA2,ZIPAEMG 2,Termica,1964-01-01,392.48780000000005
2024-12-21,ZPA4,ZIPAEMG 4,Termica,1981-04-01,372.48780000000005
2024-12-21,ZPA3,ZIPAEMG 3,Termica,1976-01-01,359.48780000000005
2024-12-21,ZPA5,ZIPAEMG 5,Termica,1985-12-14,351.48780000000005
2024-12-21,GEC3,GECELCA 3,Termica,2015-09-17,257.6648
2024-12-21,PPA4,PAIPA 4,Termica,1999-01-08,245.1358
2024-12-21,PPA1,PAIPA 1,Termica,1963-01-01,236.38880000000003
2024-12-21,PPA3,PAIPA 3,Termica,1982-05-06,228.2268
2024-12-21,GE32,GECELCA 32,Termica,2018-09-28,225.8058
2024-12-21,PPA2,PAIPA 2,Termica,1975-01-01,221.01879999999997
2024-12-21,TYP1,TERMOYOPAL 1,Termica,2020-12-01,155.4878
2024-12-21,TSJ1,TASAJERO 1,Termica,1985-02-20,150.4878
2024-12-21,TSJ2,TASAJERO 2,Termica,2015-11-30,144.4878
2024-12-21,2QEK,SALTO II 2,Hidraulica,2014-06-25,112.4878
2024-12-21,DVS1,DARIO VALENCIA SAMPER 2,Hidraulica,2013-11-10,111.4878
2024-12-21,MOY1,AMOYA LA ESPERANZA 1,Hidraulica,2013-05-30,107.8598
2024-12-21,ESMR,ESMERALDA 2,Hidraulica,1963-01-01,107.1658
2024-12-21,SNFR,SAN FRANCISCO 3,Hidraulica,1969-01-01,107.1658
2024-12-21,ALBG,BAJO ANCHICAYA 1,Hidraulica,1957-01-01,106.0048
2024-12-21,CHVR,CHIVOR 1,Hidraulica,1977-05-23,106.0048
2024-12-21,CUC1,CUCUANA 2,Hidraulica,2015-11-10,106.0048
2024-12-21,HMLG,MIEL I 2,Hidraulica,2002-12-01,106.0048
2024-12-21,JAGS,JAGUAS 2,Hidraulica,1988-09-24,106.0048
2024-12-21,PES1,ITUANGO 1,Hidraulica,2022-12-01,106.0048
2024-12-21,PLYS,PLAYAS 1,Hidraulica,2003-10-23,106.0048
2024-12-21,PRC3,PORCE III 1,Hidraulica,2011-01-11,106.0048
2024-12-21,RPD1,RIO PIEDRAS 1,Hidraulica,2016-01-08,106.0048
2024-12-21,SMI1,SAN MIGUEL 1,Hidraulica,2015-12-23,106.0048
2024-12-21,3DDT,LATAM SOLAR LA LOMA 1,Solar,2024-06-24,105.00079999999998
2024-12-21,3HF5,FUNDACION 1,Solar,2024-06-24,105.00079999999998
2024-12-21,EPFV,EL PASO 1,Solar,2024-03-23,105.00079999999998
2024-12-21,GYPO,GUAYEPO 1,Solar,2024-11-30,105.00079999999998
2024-12-21,TYP2,TERMOYOPAL 2,Termica,2004-07-29,103.4878
2024-12-21,TYP3,TERMOYOPAL G3,Termica,2020-08-31,103.4878
2024-12-21,TYP4,TERMOYOPAL G4,Termica,2020-08-31,103.4878
2024-12-21,TYP5,TERMOYOPAL G5,Termica,2021-02-11,103.4878
2024-12-21,TPUY,PARQUE SOLAR TEPUY 1,Solar,2024-06-12,99.1338
2024-12-21,3IRX,PORTON DEL SOL 1,Solar,2024-03-08,98.4878
2024-12-21,3IZ6,PARQUE SOLAR LA UNION 1,Solar,2024-06-19,97.4878
2024-12-21,MATA,LA MATA 1,Solar,2024-06-27,97.4878
2024-12-21,CLL1,CARLOS LLERAS 1,Hidraulica,2015-11-22,96.4878
2024-12-21,HMIN,ESCUELA DE MINAS 3,Hidraulica,2019-09-30,96.4878
2024-12-21,3IQA,SUNNORTE 1,Solar,2024-11-26,96.3668
2024-12-22,TRM1,TERMOCENTRO 1,Termica,1997-02-22,2601.4628
2024-12-22,TDR1,TERMODORADA 1,Termica,1997-08-11,2462.5688
2024-12-22,SLVJ,SALVAJINA 3,Hidraulica,1995-07-20,1905.4878
2024-12-22,CTG1,CARTAGENA 1,Termica,1995-07-20,1826.1618
2024-12-22,CTG2,CARTAGENA 2,Termica,1980-01-01,1730.2048000000002
2024-12-22,TEC1,TERMOEMCALI 1 VAPOR,Termica,1999-07-16,1662.9417999999998
2024-12-22,CLMG,CALIMA 1,Hidraulica,1967-01-01,1625.4878
2024-12-22,PRDO,PRADO 1,Hidraulica,1973-03-01,1615.4878
2024-12-22,SNCR,SAN CARLOS 6,Hidraulica,1987-04-28,1606.4878
2024-12-22,PRC3,PORCE III 1,Hidraulica,2011-01-11,1545.4878
2024-12-22,PRC2,PORCE II 3,Hidraulica,2000-05-13,1542.4878
2024-12-22,PLYS,PLAYAS 1,Hidraulica,2003-10-23,1540.4878
2024-12-22,TBQ4,BARRANQUILLA 4,Termica,1980-01-01,1498.3778
2024-12-22,SOG1,SOGAMOSO 2,Hidraulica,2014-12-01,1475.9878
2024-12-22,JAGS,JAGUAS 2,Hidraulica,1988-09-24,1474.9878
2024-12-22,CTG3,CARTAGENA 3,Termica,1980-01-01,1468.8398
2024-12-22,TBQ3,BARRANQUILLA 3,Termica,1980-01-01,1355.5128
2024-12-22,GVIO,GUAVIO 3,Hidraulica,1993-03-19,1225.4878
2024-12-22,TSR1,TERMOSIERRA 2,Termica,1998-03-28,1051.6038
2024-12-22,QUI1,EL QUIMBO 1,Hidraulica,2015-11-16,1007.4878
2024-12-22,CHBG,BETANIA 1,Hidraulica,1987-11-01,1006.4878
2024-12-22,GTPE,GUATAPE 6,Hidraulica,1972-01-01,965.4878
2024-12-22,TVL1,TERMOVALLE 1 VAPOR,Termica,2011-12-17,953.2878
2024-12-22,TRN1,TERMONORTE 4,Termica,2018-12-01,949.4878
2024-12-22,3ENA,TESORITO 7,Termica,2022-09-14,906.8908
2024-12-22,TCBE,TERMOCARIBE III 1,Termica,2024-03-21,901.4878
2024-12-22,PRG1,PROELECTRICA 1,Termica,1993-07-01,876.2648
2024-12-22,PRG2,PROELECTRICA 2,Termica,1993-07-01,876.2648
2024-12-22,PGUG,PARAISO 1,Hidraulica,1986-12-01,835.4878
2024-12-22,TFL1,FLORES 1 VAPOR,Termica,1993-11-01,807.7958
2024-12-22,URA1,URRA 3,Hidraulica,2000-05-13,804.1878
2024-12-22,TBST,TEBSA 21,Termica,1997-08-23,788.5304249999999
2024-12-22,TCDT,TERMOCANDELARIA CC 1,Termica,2000-05-18,752.0658
2024-12-22,TFL4,FLORES 3,Termica,1998-04-28,704.5297999999999
2024-12-22,TGJ2,GUAJIRA 2,Termica,1987-11-23,418.0098
2024-12-22,TGJ1,GUAJIRA 1,Termica,1983-08-08,415.2538
2024-12-22,ZPA2,ZIPAEMG 2,Termica,1964-01-01,392.48780000000005
2024-12-22,GTRG,GUADALUPE 42,Hidraulica,1985-11-18,375.48780000000005
2024-12-22,ZPA4,ZIPAEMG 4,Termica,1981-04-01,372.48780000000005
2024-12-22,ZPA3,ZIPAEMG 3,Termica,1976-01-01,359.48780000000005
2024-12-22,ZPA5,ZIPAEMG 5,Termica,1985-12-14,351.48679999999996
2024-12-22,GEC3,GECELCA 3,Termica,2015-09-17,257.6648
2024-12-22,PPA4,PAIPA 4,Termica,1999-01-08,245.1358
2024-12-22,PPA1,PAIPA 1,Termica,1963-01-01,236.38880000000003
2024-12-22,PPA3,PAIPA 3,Termica,1982-05-06,228.2268
2024-12-22,GE32,GECELCA 32,Termica,2018-09-28,225.8058
2024-12-22,PPA2,PAIPA 2,Termica,1975-01-01,221.01879999999997
2024-12-22,TYP1,TERMOYOPAL 1,Termica,2020-12-01,155.4878
2024-12-22,TSJ1,TASAJERO 1,Termica,1985-02-20,150.4878
2024-12-22,TSJ2,TASAJERO 2,Termica,2015-11-30,144.4878
2024-12-22,2QEK,SALTO II 2,Hidraulica,2014-06-25,112.4878
2024-12-22,DVS1,DARIO VALENCIA SAMPER 2,Hidraulica,2013-11-10,111.4878
2024-12-22,MOY1,AMOYA LA ESPERANZA 1,Hidraulica,2013-05-30,108.5628
2024-12-22,ESMR,ESMERALDA 2,Hidraulica,1963-01-01,107.1658
2024-12-22,SNFR,SAN FRANCISCO 3,Hidraulica,1969-01-01,107.1658
2024-12-22,ALBG,BAJO ANCHICAYA 1,Hidraulica,1957-01-01,106.0048
2024-12-22,CHVR,CHIVOR 1,Hidraulica,1977-05-23,106.0048
2024-12-22,CUC1,CUCUANA 2,Hidraulica,2015-11-10,106.0048
2024-12-22,HMLG,MIEL I 2,Hidraulica,2002-12-01,106.0048
2024-12-22,LTSJ,LA TASAJERA 3,Hidraulica,1987-05-09,106.0048
2024-12-22,PES1,ITUANGO 1,Hidraulica,2022-12-01,106.0048
2024-12-22,RPD1,RIO PIEDRAS 1,Hidraulica,2016-01-08,106.0048
2024-12-22,SMI1,SAN MIGUEL 1,Hidraulica,2015-12-23,106.0048
2024-12-22,3DDT,LATAM SOLAR LA LOMA 1,Solar,2024-06-24,105.00079999999998
2024-12-22,3HF5,FUNDACION 1,Solar,2024-06-24,105.00079999999998
2024-12-22,GYPO,GUAYEPO 1,Solar,2024-11-30,105.00079999999998
2024-12-22,EPFV,EL PASO 1,Solar,2024-03-23,104.9998
2024-12-22,MRL1,MERILECTRICA 1,Termica,1998-02-05,104.79180000000001
2024-12-22,TYP2,TERMOYOPAL 2,Termica,2004-07-29,103.4878
2024-12-22,TYP3,TERMOYOPAL G3,Termica,2020-08-31,103.4878
2024-12-22,TYP4,TERMOYOPAL G4,Termica,2020-08-31,103.4878
2024-12-22,TYP5,TERMOYOPAL G5,Termica,2021-02-11,103.4878
2024-12-22,TPUY,PARQUE SOLAR TEPUY 1,Solar,2024-06-12,99.1338
2024-12-22,3IRX,PORTON DEL SOL 1,Solar,2024-03-08,98.4878
2024-12-22,3INX,CARACOLI I 1,Solar,2024-12-22,97.4878
2024-12-22,3IZ6,PARQUE SOLAR LA UNION 1,Solar,2024-06-19,97.4878
2024-12-22,MATA,LA MATA 1,Solar,2024-06-27,97.4878
2024-12-22,CLL1,CARLOS LLERAS 1,Hidraulica,2015-11-22,96.4878
2024-12-22,HMIN,ESCUELA DE MINAS 3,Hidraulica,2019-09-30,96.4878
2024-12-22,3IQA,SUNNORTE 1,Solar,2024-11-26,96.3668
2024-12-23,TRM1,TERMOCENTRO 1,Termica,1997-02-22,2601.4628
2024-12-23,TDR1,TERMODORADA 1,Termica,1997-08-11,2462.5688
2024-12-23,SLVJ,SALVAJINA 3,Hidraulica,1995-07-20,1905.4878
2024-12-23,CTG1,CARTAGENA 1,Termica,1995-07-20,1826.1618
2024-12-23,CTG2,CARTAGENA 2,Termica,1980-01-01,1730.2048000000002
